>
# @D(60,,)|(-90.0,,)|UCF_34|UCERF3|E|(9.5,,)|"Cedar Mtn-Mahogany Mtn"|(0.38,0.1,0.49)|Normal|(0.0,,)|||||||||||||
# @D(60,,)|(-90.0,,)|UCF_542|UCERF3|E|(14.6000003814697,,)|"Kern Canyon (Lake Isabella) 2011"|(0.2,0.17,0.26)|Normal|(0.0,,)|||||||||||||
-118.5315 35.462
-118.5316 35.4828
-118.5008 35.5873
-118.4321 35.7259
-118.4201 35.7654
>
# @D(60,,)|(-90.0,,)|UCF_543|UCERF3|E|(14.6000003814697,,)|"Kern Canyon (South Kern) 2011"|(0.23,0.18,0.28)|Normal|(0.0,,)|||||||||||||
-118.4019 35.7667
-118.4505 35.8988
-118.4615 35.9641
-118.4394 36.1309
-118.4255 36.1915
>
# @D(60,,)|(-90.0,,)|UCF_544|UCERF3|E|(14.6000003814697,,)|"Kern Canyon (North Kern) 2011"|(0.19,0.16,0.27)|Normal|(0.0,,)|||||||||||||
-118.4255 36.1915
-118.4119 36.2809
-118.416 36.4407
-118.409 36.5471
-118.427 36.658
>
# @D(90,,)|(-135.0,,)|UCF_667|UCERF3|W|(10.0,,)|"Almanor 2011 CFM"|(1.53,0.66,2.22)|Normal-Dextral|(0.0,,)|||||||||||||
-121.25484 40.49096
-121.23453 40.38504
-121.15994 40.28852
-121.15368 40.24237
-121.129 40.201
>
# @D(50,,)|(-90.0,,)|UCF_678|UCERF3|E|(11.3999996185302,,)|"Incline Village 2011 CFM"|(0.27,0.22,0.33)|Normal|(0.0,,)|||||||||||||
-119.9985 39.12404
-119.96622 39.18032
-119.96096 39.25654
-119.93115 39.29494
>
# @D(90,,)|(-135.0,,)|UCF_679|UCERF3||(10.0,,)|"Keddie Ridge 2011 CFM"|(0.58,0.01,2.34)|Normal-Dextral|(0.0,,)|||||||||||||
-120.84669 40.09097
-120.90872 40.16722
-121.03523 40.22474
-121.10734 40.27137
>
# @D(50,,)|(-90.0,,)|UCF_687|UCERF3|E|(13.0,,)|"North Tahoe 2011 CFM"|(0.55,0.41,1.03)|Normal|(0.0,,)|||||||||||||
-120.04447 39.11018
-120.05 39.148
-119.99431 39.21692
-119.96006 39.32425
>
# @D(60,,)|(-90.0,,)|UCF_688|UCERF3|W|(8.89999961853027,,)|"Pittville 2011 CFM"|(0.35,0.31,0.38)|Normal|(0.0,,)|||||||||||||
-121.40362 41.19941
-121.33572 41.11377
-121.28748 41.03581
-121.2702 40.96952
-121.28947 40.88977
>
# @D(60,,)|(-90.0,,)|UCF_689|UCERF3|E|(9.0,,)|"Rocky Ledge 2011 CFM"|(0.32,0.07,0.96)|Normal|(0.0,,)|||||||||||||
-121.64225 40.98377
-121.61543 40.91058
-121.62665 40.84598
>
# @D(90,,)|(-135.0,,)|UCF_694|UCERF3||(10.0,,)|"Skinner Flat 2011 CFM"|(0.13,0.01,0.36)|Normal-Dextral|(0.0,,)|||||||||||||
-120.96811 40.08853
-121.04058 40.11515
-121.08078 40.15228
>
# @D(90,,)|(-90.0,,)|UCF_696|UCERF3||(10.0,,)|"Walker Spring 2011 CFM"|(0.22,0.0,1.04)|Normal|(0.0,,)|||||||||||||
-121.02111 40.22883
-121.0352 40.2887
-121.06765 40.33295
-121.06688 40.42177
-121.08739 40.49447
>
# @D(60,,)|(-90.0,,)|UCF_698|UCERF3|E|(16.0,,)|"Fish Slough 2011 CFM"|(0.33,0.17,0.8)|Normal|(0.0,,)|||||||||||||
-118.39229 37.58187
-118.39709 37.47404
-118.40469 37.42886
-118.37722 37.36264
-118.39971 37.3248
>
# @D(60,,)|(-90.0,,)|UCF_700|UCERF3|E|(9.69999980926513,,)|"Gillem - Big Crack 2011 CFM"|(0.33,0.27,0.4)|Normal|(0.0,,)|||||||||||||
-121.59885 41.66038
-121.56401 41.72962
-121.56709 41.77859
-121.55749 41.86925
-121.56868 41.97464
>
# @D(58,,)|(-90.0,,)|UCF_701|UCERF3|W|(8.5,,)|"Goose Lake 2011 CFM"|(0.06,0.01,0.1)|Normal|(0.0,,)|||||||||||||
-120.34904 42.28169
-120.36617 42.23824
-120.34634 42.15486
-120.30598 42.07263
-120.2905 41.9851
-120.31567 41.9247
-120.22055 41.80407
-120.17294 41.76143
>
# @D(50,,)|(-90.0,,)|UCF_702|UCERF3|E|(14.0,,)|"Hartley Springs 2011 CFM"|(0.68,0.37,2.78)|Normal|(0.0,,)|||||||||||||
-119.00346 37.64553
-119.00763 37.69547
-119.03345 37.7628
-119.08223 37.83408
>
# @D(50,,)|(-90.0,,)|UCF_703|UCERF3|E|(14.8000001907348,,)|"Hilton Creek 2011 CFM"|(1.55,1.05,2.45)|Normal|(0.0,,)|||||||||||||
-118.763 37.50661
-118.80758 37.60673
-118.8874 37.67064
-118.94945 37.73181
>
# @D(50,,)|(-90.0,,)|UCF_707|UCERF3|E|(13.8000001907348,,)|"Mono Lake 2011 CFM"|(0.84,0.51,2.85)|Normal|(0.0,,)|||||||||||||
-119.10841 37.94299
-119.18003 38.03399
-119.18152 38.10195
>
# @D(50,,)|(-90.0,,)|UCF_708|UCERF3|E|(8.5,,)|"Surprise Valley 2011 CFM"|(0.7,0.6,0.81)|Normal|(0.0,,)|||||||||||||
-120.03766 41.16615
-120.13631 41.3162
-120.15108 41.41223
-120.1984 41.50288
-120.18162 41.58297
-120.22702 41.67057
-120.20292 41.71606
-120.17803 41.76672
-120.16256 41.90839
>
# @D(60,,)|(-90.0,,)|UCF_719|UCERF3|W|(11.0,,)|"South Klamath Lake East"|(0.36,0.32,0.4)|Normal|(0.0,,)|||||||||||||
-121.87027 42.477
-121.786 42.34266
-121.74036 42.28249
-121.65241 42.08454
-121.5957 42.03508
>
# @D(60,,)|(-90.0,,)|UCF_720|UCERF3|E|(11.0,,)|"South Klamath Lake West"|(0.33,0.2,0.42)|Normal|(0.0,,)|||||||||||||
-121.71837 42.01857
-121.78586 42.09167
-121.82879 42.12408
-121.8223 42.25936
-121.89333 42.32458
-121.96332 42.43793
>
# @D(50,,)|(-90.0,,)|UCF_721|UCERF3||(13.0,,)|"Carson Range (Genoa)"|(1.56,1.08,2.22)|Normal|(0.0,,)|||||||||||||
-119.808992672 38.6687074077
-119.818996439 38.7825023065
-119.79866 38.81354
-119.801999025 38.8572042469
-119.83699644 38.8855994125
-119.84499986 38.8998281369
-119.84049791 38.9119549364
-119.848059355 38.9313825743
-119.837821354 38.9541912752
-119.840956748 38.971565929
-119.831625567 38.9811798877
-119.834395761 38.9897436644
-119.845512136999 38.9956484918
-119.848770459 39.0068482567
-119.84366656 39.0268290088
-119.831329514 39.0436938064
-119.844414074 39.0611454558
-119.846116405 39.0847660075
-119.855088893 39.0971017037
-119.856905097 39.1125014793
>
# @D(50,,)|(-90.0,,)|UCF_722|UCERF3|E|(13.0,,)|"Antelope Valley 2011"|(1.13,0.75,1.97)|Normal|(0.0,,)|||||||||||||
-119.47382 38.46982
-119.47398 38.50131
-119.50298 38.54691
-119.51598 38.57771
-119.52734 38.58288
-119.52199 38.59551
-119.52998 38.62432
-119.52897 38.64584
-119.54598 38.66941
-119.55594 38.71518
-119.56947 38.7361
-119.58599 38.78094
-119.59695 38.79291
-119.60065 38.80887
-119.62408 38.84211
>
# @D(50,,)|(-90.0,,)|UCF_861|UCERF3|E|(13.0,,)|"Airport Lake"|(0.44,0.31,0.61)|Normal|(0.0,,)|||||||||||||
-117.74953 35.74054
-117.76492 35.81665
-117.78146 35.91292
-117.76387 35.99371
-117.76424 36.03181
-117.77171 36.04371
-117.76181 36.06619
-117.76664 36.09006
-117.75441 36.15812
>
# @D(50,,)|(-90.0,,)|UCF_886|UCERF3|W|(13.0,,)|"Towne Pass"|(0.09,0.0,0.28)|Normal|(0.0,,)|||||||||||||
-117.11255 36.59229
-117.20594 36.54908
-117.20933 36.488803
-117.23674 36.43412
-117.25182 36.42547
-117.26948 36.39168
-117.26208 36.30408
-117.22291 36.25892
-117.2326 36.23879
>
# @D(50,,)|(-90.0,,)|UCF_887|UCERF3|W|(13.0,,)|"Tin Mountain"|(0.16,0.01,0.54)|Normal|(0.0,,)|||||||||||||
-117.45132 37.02513
-117.47617 36.93062
-117.48989 36.87013
-117.48476 36.80141
-117.53875 36.73244
-117.54048 36.71052
>
# @D(50,,)|(-90.0,,)|UCF_888|UCERF3|W|(13.0,,)|"Dry Mountain"|(0.21,0.0,0.77)|Normal|(0.0,,)|||||||||||||
-117.60142 37.02661
-117.61026 37.00915
-117.61088 36.99294
