	
40.6943	-73.9249
34.1141	-118.4068
41.8375	-87.6866
25.784	-80.2101
29.786	-95.3885
32.7935	-96.7667
40.0077	-75.1339
33.7628	-84.422
38.9047	-77.0163
42.3188	-71.0852
33.5722	-112.0892
42.3834	-83.1024
47.6211	-122.3244
37.7558	-122.4449
32.8313	-117.1222
44.9635	-93.2678
27.9945	-82.4447
40.6501	-73.9496
39.762	-104.8758
40.7498	-73.7976
33.9381	-117.3949
36.2333	-115.2654
39.3051	-76.6144
38.6359	-90.2451
45.5371	-122.65
29.4632	-98.5238
38.5677	-121.4685
30.3005	-97.7522
28.4773	-81.337
18.3985	-66.061
37.3012	-121.848
40.4397	-79.9763
39.7771	-86.1458
40.7834	-73.9662
39.1413	-84.506
39.1238	-94.5541
41.4764	-81.6805
39.9862	-82.9855
40.8501	-73.8662
36.7335	-76.0435
35.2083	-80.8303
43.0642	-87.9675
41.823	-71.4187
30.3322	-81.6749
36.1715	-86.7842
40.7776	-111.9311
35.8324	-78.6429
37.5295	-77.4756
35.1087	-89.9663
35.4676	-97.5136
41.7661	-72.6834
38.1663	-85.6485
42.9018	-78.8487
30.0687	-89.9288
32.7817	-97.3474
41.1918	-73.1954
32.1541	-110.8787
31.8476	-106.43
41.2627	-96.0529
26.2252	-98.2467
33.5279	-86.7971
35.1054	-106.6465
36.1283	-95.9042
36.783	-119.7939
32.8168	-79.9687
43.168	-77.6162
39.7805	-84.2003
26.6443	-81.9957
33.6096	-117.6551
38.8674	-104.7605
30.442	-91.1311
40.5961	-75.4756
41.2279	-111.9682
40.2457	-111.6457
35.9692	-83.9496
42.9619	-85.6562
34.0378	-80.9036
42.6664	-73.7987
35.3529	-119.0359
41.3113	-72.9246
41.5725	-93.6105
41.0798	-81.5219
27.9631	-80.6593
37.9722	-122.0016
37.6895	-97.3443
33.4015	-111.7178
40.2752	-76.8843
40.5834	-74.1496
41.6638	-83.5827
42.2705	-71.8079
33.7977	-118.167
27.2796	-80.3884
34.7256	-92.3577
39.5497	-119.8483
47.6671	-117.433
43.0822	-89.393
43.6005	-116.2308
26.3558	-81.7859
33.2175	-97.1418
37.7904	-122.2166
42.1155	-72.5395
33.3645	-82.0708
28.3041	-81.4169
36.1029	-80.261
37.9765	-121.3109
43.0407	-76.1437
35.066	-85.2481
40.042	-76.3012
34.8354	-82.3646
35.9792	-78.9022
30.4413	-87.1911
36.0714	-94.1661
32.6998	-97.125
39.7083	-104.7237
34.1964	-119.1815
33.7346	-116.2346
41.4044	-75.6649
34.5277	-117.3536
40.2237	-74.7641
37.6375	-121.0028
34.6981	-86.6412
21.3294	-157.846
36.0956	-79.8271
33.839	-117.8574
27.7254	-97.3767
41.0888	-85.1436
40.5477	-105.0656
32.3157	-90.2125
33.7094	-78.8844
35.085	-78.9772
37.9787	-121.796
42.7142	-84.5601
38.0423	-84.4587
30.6782	-88.1162
41.0993	-80.6463
36.0133	-115.0381
32.0286	-81.1821
41.695	-73.9211
33.7367	-117.8819
42.2759	-83.731
44.9478	-93.1039
40.7245	-74.1725
33.6772	-117.7738
38.4458	-122.7067
40.8078	-81.3676
35.5707	-82.5537
43.0236	-83.6921
28.0118	-81.7014
61.1508	-149.1091
40.8099	-96.6784
35.3933	-80.6369
40.7184	-74.0686
37.1943	-93.2916
33.0502	-96.7486
32.4653	-93.7955
41.5565	-90.6053
33.5657	-101.8879
28.0557	-81.9545
41.6767	-86.2696
32.6281	-117.0144
33.2825	-111.8514
42.2596	-89.064
40.34	-75.9267
44.0564	-123.1174
34.2099	-77.8866
34.4175	-118.4964
33.31	-111.7463
44.9233	-123.0244
31.0753	-97.7297
42.3791	-88.0811
32.51	-84.8771
36.2883	-115.0888
46.1978	-119.1732
27.7931	-82.6652
30.4551	-84.2527
27.5625	-99.4874
32.8583	-96.9702
40.752	-89.6154
32.3482	-86.2668
36.6778	-76.3023
33.5791	-112.2311
39.9651	-76.7315
42.7491	-71.491
32.91	-96.6304
33.6872	-111.8651
30.2082	-92.0325
36.8945	-76.259
38.8786	-77.1011
44.278	-88.3892
18.4382	-67.1537
34.9415	-81.0241
37.5265	-121.9843
46.8651	-96.8292
30.4274	-89.0704
47.5436	-122.7121
44.5148	-87.9895
36.0091	-115.2278
25.8696	-80.3045
28.905	-81.2137
34.1416	-117.2943
29.6804	-82.3459
36.0952	-115.2636
47.2431	-122.4531
37.2785	-79.9581
25.9975	-97.458
30.5852	-96.2959
47.0417	-122.8959
36.5692	-87.3413
40.9466	-73.8673
33.9244	-117.2045
34.1914	-118.8756
43.6773	-70.2715
34.0968	-117.4599
35.741	-81.3223
35.1984	-101.8316
43.5396	-96.7311
37.9881	-87.5341
38.4109	-82.4345
41.5582	-73.0361
33.156	-96.8216
41.4409	-82.184
42.2749	-85.5882
29.2484	-94.8913
34.9442	-81.9251
34.4285	-119.7202
36.1783	-115.0487
33.696	-118.0018
32.6871	-97.0208
38.887	-94.687
33.2016	-96.667
31.5599	-97.1882
39.6401	-77.7217
34.1819	-118.2468
43.5844	-116.5638
33.7843	-112.2989
41.9662	-91.6783
45.6366	-122.5967
36.0872	-115.1355
29.178	-82.1511
42.1167	-80.0733
37.1051	-76.5185
39.4337	-77.4141
35.849	-86.4121
26.1412	-80.1464
41.7638	-88.2902
33.3881	-111.9319
41.4015	-73.4709
28.4798	-82.53
35.2494	-81.1854
36.6883	-121.6317
38.2992	-77.4872
34.0393	-117.6064
38.4161	-121.3842
34.2902	-83.8294
35.7819	-78.8195
34.1247	-117.5667
33.2247	-117.3083
33.7787	-117.9601
34.6935	-118.1753
33.7341	-116.9969
26.0128	-80.3382
30.1995	-85.6003
38.1125	-122.2342
42.9848	-71.4447
42.3372	-122.854
18.3794	-66.1635
34.7821	-82.3032
36.9789	-122.0346
34.5944	-118.1057
41.5495	-72.0882
43.2281	-86.2562
28.7672	-81.8962
35.991	-79.9937
33.2348	-87.5268
36.3276	-119.3269
48.0809	-122.1561
37.3057	-120.4779
37.6328	-122.0766
40.3991	-86.8593
39.7709	-89.654
33.8616	-117.5649
40.9147	-74.1624
38.8185	-77.0861
32.8065	-83.6974
42.1014	-75.9093
39.6977	-105.1172
39.1235	-94.7443
31.8801	-102.3448
37.3836	-122.0255
41.6697	-70.9428
26.0293	-80.1679
42.4614	-83.6526
33.1348	-117.0723
30.201	-93.2111
29.6575	-95.1498
47.5951	-122.1535
41.5188	-88.1499
40.1142	-88.2737
34.0585	-117.7626
38.2583	-122.0335
32.7602	-96.5865
41.6916	-85.9627
41.748	-88.1659
37.0758	-113.5752
38.7703	-121.3196
39.0346	-95.6955
36.076	-79.4685
32.5961	-83.6527
33.6815	-112.4515
33.8346	-118.3416
34.9333	-120.4431
33.9508	-83.3689
29.58	-90.7059
38.9472	-92.3268
33.8841	-117.9279
38.8833	-94.82
39.9197	-104.9438
40.4152	-104.7706
30.0849	-94.1451
32.3265	-106.7893
32.0243	-102.1147
29.9977	-90.178
18.4054	-65.9792
40.6886	-112.0123
33.8038	-117.8218
42.4934	-83.027
39.0877	-108.5673
32.3184	-95.3062
34.1597	-118.139
37.0551	-76.363
40.4757	-88.9703
40.6658	-74.1913
41.1039	-73.5585
32.5995	-114.5491
47.3887	-122.2128
25.9773	-80.3351
47.704	-116.7936
26.2702	-80.2591
42.5809	-83.0305
39.1357	-121.6383
46.5923	-120.5496
32.989	-96.8999
42.7274	-87.8135
36.3406	-82.3806
45.7891	-108.5526
41.6559	-91.5303
39.161	-75.5202
48.7548	-122.469
38.3484	-81.6322
37.4003	-79.1909
37.3646	-121.968
35.2335	-97.3471
35.5943	-77.376
34.2663	-118.749
35.3495	-94.3695
32.4543	-99.7384
18.4491	-66.7387
33.0454	-96.9815
29.5581	-95.3218
26.612	-81.6388
42.5865	-87.8773
36.6224	-121.8199
44.4876	-73.2316
39.832	-105.151
38.6085	-76.9194
39.0871	-94.3501
44.0154	-92.478
41.7399	-111.8422
26.1916	-97.6977
37.8722	-122.276
36.8278	-119.683
30.527	-97.6642
38.2701	-104.6114
31.1068	-97.3891
43.6116	-116.3977
46.7756	-92.1393
30.1738	-95.5134
40.0248	-105.2524
32.9716	-96.7093
42.3759	-71.1185
26.7469	-80.132
29.8554	-93.9264
34.0326	-118.1691
40.5698	-122.365
27.979	-82.7623
32.5185	-92.0774
43.0962	-75.2261
45.534	-94.1718
30.3751	-90.0904
40.6024	-112.0008
32.9067	-80.0722
37.9477	-122.3389
39.8837	-105.0624
43.4199	-83.9501
21.392	-157.7396
27.9367	-82.3
18.0127	-66.6212
33.1246	-117.2834
42.6389	-71.3217
36.038	-95.7806
42.0383	-88.324
45.5021	-122.4413
29.4874	-95.1087
33.9379	-118.1311
42.4918	-92.3522
33.5719	-117.1909
42.5209	-71.7717
32.5193	-94.7622
34.7289	-77.3941
26.2428	-80.1312
44.0563	-121.3095
25.9433	-80.2426
33.6667	-117.9135
42.4959	-96.3901
47.9525	-122.1669
37.0046	-121.5854
34.2741	-119.2314
33.4928	-117.1315
29.5935	-95.6358
39.7578	-121.8161
44.8197	-91.4948
34.0739	-118.0291
43.4871	-112.0362
42.3127	-83.213
39.1637	-86.5257
34.0555	-117.9113
39.5736	-119.7161
33.6273	-84.58
39.5926	-104.8673
33.9366	-84.3703
33.9566	-118.3444
45.5273	-122.936
39.2004	-76.859
34.1879	-118.3235
26.0789	-80.287
32.8017	-116.9604
34.001	-117.4706
33.1088	-96.6735
32.6087	-85.4903
47.4784	-122.1918
42.7677	-86.0984
42.0821	-71.0242
35.2873	-106.6982
37.5522	-122.3121
34.1175	-117.3892
47.6626	-117.2346
38.0375	-78.4855
33.6909	-117.1849
37.6862	-122.4685
33.9072	-98.5291
27.8227	-82.3023
33.9069	-118.0829
38.9171	-94.3816
40.1686	-105.1005
38.3587	-121.9673
39.5419	-104.9708
36.5224	-82.5454
33.1786	-111.5629
42.2506	-71.0187
26.3196	-98.1597
42.4781	-70.9664
31.4424	-100.4504
34.3975	-117.3147
36.9716	-86.4378
47.3091	-122.3358
39.965	-86.146
46.8143	-100.7694
39.9588	-85.9659
39.9946	-105.0998
33.1896	-117.2386
26.3752	-80.108
29.8976	-81.31
45.4779	-122.8168
33.2614	-112.3622
36.8468	-76.354
40.2981	-111.6994
26.1547	-80.2997
43.058	-70.7826
38.6017	-121.3845
38.9597	-95.2642
40.5709	-111.8506
30.2887	-89.7828
33.4314	-112.6429
42.3972	-83.3733
37.2693	-76.7076
36.6953	-76.6398
33.893	-118.2274
43.8241	-91.2268
35.6689	-97.416
33.8374	-118.2559
33.135	-117.1743
37.7269	-121.4523
34.598	-112.3185
39.5033	-84.3659
41.7136	-71.1015
18.0827	-67.046
35.6619	-105.9819
26.1259	-80.2617
18.2003	-67.1397
29.6994	-98.1148
34.0391	-84.3513
30.3238	-95.4824
33.9447	-118.1926
34.0235	-118.481
47.697	-122.2057
